user_id,full_name,job_title,company_name,email_address,phone_number,address,city,country,birth_date,registration_date,last_login_date,account_status,annual_revenue
123,Michele Wood,Accountant,Benson Ltd.,torresthomas@example.com,483.238.8487,"2043 Brown Shoal
North Paulview, TN 87021",Oslo,brazil,11-04-1973,2023-06-03,2024-09-26,Inactive ,874979.75
124,Kristin Oconnell,Operations Manager,Rodriguez Holdings,michelle63@example.com,515.679.8123x87800,"205 Kelly Hollow Apt. 840
Natashatown, OH 37226",riyadh, South Africa ,1966-09-05,2025-12-28,2025-12-30,ACTIVE,122848.14
125,Andrea King,IT Specialist,Peterson Group,fsandoval@example.net,(489)536-3926x4957,"48262 Lonnie Point
East Lonnieberg, VA 04365",Berlin,germany,02/17/1993,2024-04-10,12 Jul 2024,Active ,494251.59
126,Gregory Woods,Data Analyst,Beard Inc.,tali@example.com,001-542-531-2209x9499,"1728 Joseph Landing
Port Paul, NJ 18525", Stockholm ,DENMARK,1963-08-26,2023-04-05,2024-03-03,Active ,N/A
127,Diana Gill,Marketing Manager,Perez Systems,aduran@example.com,(233)831-2797x57366,"998 Abigail Mission Suite 038
Terrellton, OH 51278",sydney, Australia ,1980-11-30,2025-04-23,2025-09-15,ACTIVE,163836.55
128,Cheyenne Weber,Marketing Specialist,Mccoy Consulting,leescott@example.com,001-347-426-4908x27718,"6570 Shawn Station
South Christopher, MD 91165",Paris,Spain,1987-05-29,2024-05-08,2025-09-30,Active,220486.47
129,Kyle Walters,HR Manager,Dawson Group,jennifermartinez@example.org,001-275-418-6892x686,"PSC 9222, Box 2064
APO AA 96204", Cape Town, Australia,1993-04-15,2023-01-20,2025-08-30,ACTIVE,"$351,426.53"
130,Karen Singh,IT Specialist,Griffin Consulting,davidanderson@example.org,9945077780,"6719 John Plaza Suite 983
East Eddiestad, AZ 19555",Rome, United Arab Emirates ,1997-06-18,2024-09-04,29-07-2025,INACTIVE,230398.81
131,Jennifer Guerrero,Research Scientist,Estrada Technologies,mark10@example.org,(622)749-9982x79501,"68147 David Wall Suite 586
Lake Jason, AR 14827",Mumbai ,Denmark,1983-08-16,2023-08-07,2024-04-06,active,$110695
132,Daniel Williams,Data Scientist,Krause Inc.,webbhaley@example.net,969-954-8995x2997,"430 Andrew Road
Lake Melaniechester, MT 06463",Mumbai,UNITED KINGDOM,25 Dec 1971,21 Mar 2025,2025-08-09,Suspended,343861.45
133,Kevin Travis,Product Manager,Castro Group,alexharris@example.com,214-448-8501x556,"770 Timothy Road Suite 857
Reillyton, MP 68799", Madrid,Netherlands ,1970-04-17,2024-04-16,"Dec 29, 2025",ACTIVE,155809.19
134,Joshua Moore,Data Analyst,Hardy Ltd.,angela03@example.net,+1-455-312-4056x82996,"504 Miller Wells Apt. 574
New Kevin, DE 49550",Stockholm ,United Arab Emirates,1994-02-01,2023-07-18,2025-04-21,ACTIVE,456577.94
135,Michelle Pitts,Operations Manager,Strickland Ltd.,wallaceangel@example.com,923.857.8452x18230,"40915 Small Cove
Andrewport, SC 28005",Singapore,AUSTRALIA,1971-05-08,2023-07-04,2024-05-02, Active,172198.48
136,Thomas Gay,Marketing Manager,Lee Holdings,amanda71@example.com,(524)710-9881,"49321 Austin Junction Suite 020
Bergerton, CT 50780",rome,Saudi Arabia ,1958-04-05,23/12/2025,12/28/2025, Suspended,969905.66
137,Debra Smith,Business Analyst,Simmons Holdings,janetvance@example.net,001-379-954-5381x792,"773 Douglas Ridges Suite 562
Kristinamouth, NH 64399", Paris ,Spain ,1957-02-08,2023-08-24,12/16/2024,inactive,"USD 189,420.12"
138,Amanda Villarreal,Research Scientist,Alvarez Solutions,timothy24@example.com,+1-992-881-6158x148,"382 Reyes Junctions
Port Heather, NE 57563",New York, Italy ,1983-06-02,2025-01-19,2025-03-07,active,261596.09
139,Brooke Hall,Software Engineer,Peterson Group,gilbertcaldwell@example.net,001-697-819-9758x172,"965 Newman Circle
East Lisashire, MH 99458",Madrid ,Saudi Arabia ,1986-10-18,2025-02-19,,ACTIVE,579234.13
140,Thomas Taylor,Financial Analyst,Smith Systems,donnachavez@example.com,(299)873-3549x4651,"58008 Rodriguez Haven Apt. 369
Garrettfurt, MO 50513",Toronto ,United Arab Emirates,1976-12-13,2024-11-02,2025-09-11,SUSPENDED,"USD 138,468.06"
141,David Fox,Data Analyst,Clark Solutions,thomaslopez@example.com,(462)342-2010x276,"9692 Hicks Plaza Suite 653
South Cassandra, OK 65795",London,Sweden,1997-02-13,"Aug 27, 2023",2024-01-18,Suspended ,384316.59
142,Noah Jones,Consultant,Young PLC,robert89@example.com,4096751971,"913 Mccoy Shore
Lake Cynthiashire, ME 80853",Copenhagen, South Africa,1958-03-18,2023-10-05,2024-11-06,Active,818312.79
143,Jennifer Jackson,Software Engineer,Cooper Ltd.,harrisonwilliam@example.com,001-656-654-4209,"290 Lamb Road Apt. 471
New Chase, WY 36919", Riyadh ,Brazil ,1967-12-23,2025-04-29,2025-10-14,active,106378.82
144,Julie Martinez,Consultant,Gilbert Inc.,michaela01@example.net,(492)275-2437,"92766 Donna Stream
East Becky, MP 45730", Dubai,Spain ,15-04-1958,2025-01-28,2025-05-20, Inactive ,372966.43
145,Mitchell Johnson,Research Scientist,,williamssteven@example.com,978-836-6742x8604,"85694 Nelson Unions
West Destinyfurt, NH 89012",Rome ,netherlands,1992-05-01,2025-01-04,2025-02-05,SUSPENDED,393138.78
146,Stephanie Ryan,Sales Manager,Navarro Technologies,aprilbyrd@example.org,680-501-0618x17534,"93911 Melissa Curve
Douglasshire, AS 24718", São Paulo ,united states,1999-07-13,07 Jul 2023,2025-05-16,active,566524.73
147,Selena Herrera,COO,Dominguez Ltd.,kenneth17@example.com,001-465-942-1406x65044,"627 Douglas Trafficway
Robinsonville, PW 58379", Amsterdam,INDIA,1990-09-06,2024-02-25,2024-05-06,Active,137879.38
148,Cheyenne Nelson,Data Scientist,Garcia Holdings,jonesjessica@example.com,8722006425,"6618 Aaron Spurs Suite 198
Mathewport, MO 07735",ROME, France ,1986-08-10,"Oct 30, 2023",,suspended,$130051
149,Daniel Washington,Data Scientist,Benjamin Ltd.,diazmelissa@example.com,674-832-8063,"PSC 5717, Box 3203
APO AE 94838", Paris ,united states,2004-06-13,2023-08-14,2025-06-21,Active ,472295.01
150,Rachel Martinez,Marketing Manager,Allen Consulting,,978-470-0505x0613,"02707 John Run
North Gerald, AR 40784",Rome , United Kingdom ,1995-11-04,2024-10-25,2024-11-03,Active ,403482.85
151,Wendy Dudley,Consultant,Davis LLC,marybrown@example.org,879-793-1365,"3092 Brown Harbor
Port Robert, UT 48988", Copenhagen, Egypt ,1982-09-28,2023-05-11,2024-09-10,active,390563.17
152,Jacob Gutierrez,CTO,Gonzales PLC,andersonkylie@example.net,+1-862-907-1002x194,"48763 Cheryl Camp
Lake Vincent, CO 82708", Stockholm,united arab emirates,1996-02-15,2023-03-30,13/04/2025,Active,
153,Amy Caldwell,Software Engineer,Turner Technologies,psmith@example.org,581-695-8837,"77220 Deanna Haven
South John, RI 99907", Riyadh ,united arab emirates,1977-10-30,2025-04-02,2025-11-07,Active ,203614.28
154,Brandon Duran,Project Manager,Garcia Consulting,buckleygregory@example.org,381.713.7995x6353,"636 Charles Prairie
Brownchester, FL 28834",rome, Brazil ,2001-02-03,2023-10-31,2024-01-07,Active,385608.39
155,Jennifer Williams,CTO,Gibson Holdings,dbrooks@example.net,654.435.2090,"6253 Munoz Turnpike Apt. 983
South Melodyfort, VI 28870", Stockholm , United Arab Emirates ,1984-08-12,2025-02-19,2025-12-22,Active ,402379.41
156,Tanya Vaughn,Consultant,Hood LLC,alexis63@example.org,869-839-2906x00780,"7318 Heather Lodge
East Michael, IA 85388", Madrid, Singapore,2004-07-29,2024-03-16,2025-05-31,Active ,198780.01
157,Brooke Martin,IT Specialist,Smith Solutions,evan79@example.net,001-207-372-6257,"046 Wolfe Ridge Apt. 195
New Sierrastad, FM 07259",Oslo ,italy,01/23/1961,2023-07-14,2024-05-30,active,1209892.61
158,Joseph Johnson,Business Analyst,Diaz Technologies,diazgregory@example.net,,"640 Nathan Mission Suite 881
Mckinneyside, MH 38808",TORONTO,Singapore,1977-10-09,2023-05-18,2023-08-20,Active,456654.81
159,Lee Warner,COO,Richardson Ltd.,lopeznicole@example.org,462-941-1241,"046 Thomas Manor
Rojastown, LA 25281",CAPE TOWN,Norway ,"Sep 16, 1958",2023-05-03,2024-12-24, Inactive,142356.19
160,Joseph Moore,Sales Representative,Wiggins Solutions,marystone@example.com,(495)657-9887x74924,"0254 Huber River Apt. 842
Port Jean, MH 87841", Stockholm ,DENMARK,"Jul 22, 1994",2023-04-16,2024-02-05,Active,518962.82
161,Sarah Davis,Software Engineer,Martin Ltd.,williamsleslie@example.org,445.623.8055x257,"7275 Adam Streets
Deborahport, NJ 38489", Copenhagen,South Africa ,2003-02-20,2025-09-14,"Oct 13, 2025",ACTIVE,"USD 165,664.98"
162,Raven Terry,COO,Webster Consulting,laurenchandler@example.com,317-702-8140x69375,"834 Andrew Plain
Rhodesland, NY 52198", São Paulo,BRAZIL,1965-02-25,2024-04-08,22/06/2025,inactive,568615.21
163,Rebecca Gray,Marketing Manager,Stewart Consulting,kerrmichael@example.org,001-365-565-0455x478,"674 Linda Manors Suite 299
East Jaredfort, VI 69353",rome,Sweden,"Dec 21, 2003",2024-07-01,2024-07-31,SUSPENDED,737496.71
164,Stuart Elliott,Research Scientist,Jones Ltd.,adavis@example.net,962-287-9232x648,"478 Walker Turnpike Apt. 244
Martinezport, MT 24011", Toronto, France ,1979-09-23,2023-10-21,23/05/2025,Inactive ,184521.7
165,Frederick Decker,Research Scientist,Watts LLC,anthonyhubbard@example.com,395-797-9647,"2902 Murray Square
West Frank, KY 47839",Singapore ,united arab emirates,07 Mar 1976,12/22/2025,26/12/2025, Active,643297.96
166,Shane Hernandez,Data Analyst,Barr Holdings,brandon48@example.net,783-621-9285,"89520 April Landing Suite 652
East Ericbury, MP 25197",PARIS, Australia ,1994-08-02,2023-06-23,14-12-2025, Inactive ,"$437,550.17"
167,Matthew Villarreal,IT Specialist,Hansen LLC,butlersabrina@example.org,(707)454-5279,"132 Hailey Inlet
East David, CO 56181",riyadh,Brazil,1989-06-23,2024-07-11,2025-10-08, Active,582708.37
168,David Holt,IT Specialist,Bowers Systems,smithtodd@example.com,6312089071,"19393 Ellen Burgs
East Meghanview, OR 46092",berlin,sweden,1972-11-18,2023-08-22,2024-08-10,Inactive ,1236450.2
169,Brandi Edwards,Financial Analyst,Wyatt Systems,williamjones@example.net,001-408-933-4280x13875,"56638 Rick Trace
Davidville, NC 18315",DUBLIN,Brazil ,1979-12-03,2024-09-23,2024-10-17,active,276019.92
170,Joseph Short,Accountant,Ward PLC,angela01@example.com,516.347.9473x8646,"PSC 7520, Box 7167
APO AP 86818", Stockholm ,NORWAY,1988-10-10,2023-10-09,2025-11-30, Active,193374.63
171,Yolanda Smith,Research Scientist,Wilson Solutions, LMORALES@EXAMPLE.ORG ,001-621-653-5396x1367,"7967 Hernandez Motorway Apt. 147
Hallberg, AK 13556", Cape Town ,Spain,1991-10-12,2023-12-26,07/05/2024,ACTIVE,175841.78
172,Diana Santos,Data Analyst,Greer Holdings,lgregory@example.com,+1-652-949-9118x773,"588 Stephanie Bypass Suite 167
Melissamouth, NH 05217",singapore,united states,1957-03-27,2023-05-28,2024-07-08,Active,185152.08
173,Barbara Olson,Research Scientist,Hawkins Holdings,nicole27@example.com,(946)971-9788,"064 Garza Lane
Katieport, MD 08551", Singapore,sweden,1957-01-01,2025-05-29,2025-10-23, Active ,310527.83
174,Jeffery Lynn,Consultant,Williams Holdings,michael90@example.net,361-365-5650x33349,"2085 Steven Way
Bradleychester, KY 03175",COPENHAGEN,canada,1989-09-23,2023-12-18,2025-09-11, Active ,"416,152.22"
175,Deborah Herrera,Business Analyst,Chapman Solutions,nicholas65@example.net,671-735-7852,"Unit 3718 Box 3440
DPO AA 75673",dublin,Sweden ,1975-04-29,2025-03-31,2025-12-25,Inactive,397791.61
176,Guy Ramos,Software Engineer,Perez Ltd.,robbinsbelinda@example.net,741-598-7635x14846,"878 Nicole Road Apt. 973
Adamsside, AS 81034",CAIRO,Egypt ,1997-05-30,2023-06-06,2024-11-10, Active,$584802
177,Bethany Clark,Software Engineer,Meadows Holdings,boydmichael@example.org,624.666.5136,"936 Daniel Fields Apt. 347
Castrochester, NE 85294", Paris , Italy,2000-01-02,2023-10-30,2024-06-28, Active,330744.46
178,Laura Graham,CEO,Harris LLC,derek44@example.net,+1-620-370-0159,"PSC 6516, Box 2319
APO AP 66069",Dubai, India,2001-05-04,2023-12-29,, Inactive,906615.63
179,Susan Higgins,Operations Manager,Boyd Consulting,tyler13@example.net,,"6490 Ferguson Squares Apt. 586
Vegaview, FM 19494", Paris,United Arab Emirates,1973-05-30,2024-10-23,,ACTIVE,272321.93
180,Wesley Hoover,Product Manager,Baldwin Group, ANDREW90@EXAMPLE.NET ,+1-803-648-6451x83760,"3275 Mccormick Harbor
Port Kimberlyfort, NJ 97093",CAIRO,Canada ,1975-11-11,2024-07-16,2024-09-12,Active,"2,200,331.12 USD"
181,Jacob Ryan,Business Analyst,Randall Inc.,gmcdowell@example.org,001-448-915-6985x700,"63459 Daniel Gateway
Port Brooke, MT 42365",toronto,Brazil,1977-09-30,"Jan 25, 2025",2025-06-21,active,507863.07
182,Andrea Vasquez,Marketing Specialist,Russo Consulting,jorgemcdaniel@example.com,531-365-2669x3008,"Unit 3420 Box 6969
DPO AA 20063",Amsterdam,NORWAY,1959-12-28,2023-03-26,2024-06-29,ACTIVE,179870.01
183,Charles Webb,Operations Manager,Richardson Inc.,smithalicia@example.com,+1-571-633-3447x62639,"2620 Cherry Freeway
Solomonstad, OR 90189", Toronto, Egypt ,1987-05-05,07/11/2025,"Aug 07, 2025", Active ,154875.25
184,Linda Lopez,CTO,Miller Technologies,uanderson@example.net,(936)769-4118x0053,"Unit 9004 Box 8964
DPO AA 88484", São Paulo,Australia,10/19/1973,2025-06-18,"Oct 31, 2025", Active ,459424.86
185,Caleb Oneill,Sales Representative,Donaldson Solutions,carpenterjorge@example.net,457.921.5862x4150,"564 Austin Trace Suite 856
West Jillian, NM 20327", London ,norway,1982-11-08,2025-04-17,2025-10-08,Active,280288.88
186,Cynthia Davenport,Sales Representative,Livingston Solutions,jbrown@example.org,920.274.2761,"7121 Davis Ways Suite 228
Annashire, IL 76987",Paris , Norway,2004-07-12,2024-08-04,2025-04-20,ACTIVE,$540257
187,Kevin Gross,Research Scientist,Smith Holdings,robertjones@example.com,+1-915-904-1659x15201,"050 Nguyen Street Apt. 304
Laurenland, OH 79444",paris,Brazil,1974-04-25,27-09-2024,2025-08-29,Inactive,456464.56
188,Keith Brown,Project Manager,Ross Systems, JOHNWISE@EXAMPLE.COM ,603-926-6421,"925 Marilyn Passage Apt. 776
Adamschester, CO 99655", Cairo, Canada,1976-04-30,2025-02-10,2025-07-29, Active ,311458.0
189,Angela Avila,HR Manager,Richardson Holdings,ryansimmons@example.org,657.432.7881x47617,"Unit 4386 Box 4908
DPO AE 06411",sydney,Netherlands,1980-10-13,2023-02-07,2025-02-19,active,181179.66
190,Kevin Gibson,Project Manager,Dixon PLC,qdavis@example.net,001-945-449-1801,"16459 Todd Mission Suite 523
North Julie, PA 34490", Toronto , Sweden,1998-05-03,08/04/2024,2024-08-27, Inactive ,113505.54
191,Jason Cox,Operations Manager,Rodriguez Systems,smithdarryl@example.org,+1-477-469-7499x5641,"30372 Ryan Road
North Kevin, NH 19921",SÃO PAULO,france,1978-11-07,2025-12-14,12/16/2025,Active,239770.99
192,Joseph Miller,Consultant,Johnson Ltd.,rachelrodgers@example.com,370.879.3349x6050,"Unit 7998 Box 4076
DPO AA 67787",london,Singapore,02 Aug 1984,2023-12-06,14-12-2025,ACTIVE,596884.65
193,Aaron Martinez,Financial Analyst,Carr Technologies,dhall@example.net,3699581467,"6024 Taylor Mill Apt. 839
Sandramouth, DC 38956", Cape Town,Spain ,1991-01-20,2024-08-06,2025-11-09,active,380737.57
194,James Phillips,Marketing Specialist,Myers Technologies,rwhitaker@example.net,001-957-329-3417x2232,"3380 Michael Green Suite 228
Port Brycechester, DE 81446", Dubai,United Arab Emirates ,1966-09-25,2024-02-02,2025-02-13,Inactive ,
195,Diana Weber,Marketing Manager,Hoffman Systems,vscott@example.com,001-308-242-8910x77119,"135 Jessica Station
Gillfort, VA 13515", Amsterdam,brazil,1963-03-09,12/16/2025,23 Dec 2025,ACTIVE,369988.29
196,Natasha Herring,Software Engineer,,davidharris@example.com,001-403-875-4821x45653,"6678 Acevedo Mills
Port Alejandro, AS 68310", Cairo,Germany ,11/12/2001,2025-01-30,10-11-2025,ACTIVE,"USD 429,218.83"
197,Raven Rivas,Project Manager,Miller Group,richard26@example.org,(202)690-8466x8455,"PSC 9267, Box 3899
APO AP 58453", Singapore , Canada,1989-10-20,2025-07-09,18-11-2025, Suspended,176539.48
198,Guy Byrd,IT Specialist,Barron Technologies,trowe@example.org,3856628843,"08943 Barber Parkways
Lake Brianstad, KS 82681", London,IRELAND,1980-06-29,2024-12-16,2024-12-30, Active ,364983.55
199,Kathryn Peck,Data Scientist,Martinez LLC,westashley@example.org,453.899.8935x449,"58935 Garcia Station
Pooleland, CO 08652", Oslo,Germany ,1976-06-11,2025-02-06,"Jun 01, 2025", Inactive ,341378.16
200,Kristin Dalton,HR Manager,Anderson Ltd.,seanwood@example.net,,"88137 Johnson Estate Suite 196
North Mikeport, AZ 69022", Riyadh,France,1963-02-19,2023-10-09,2023-11-18,Inactive ,$147255
201,Robert Avila,Data Scientist,Watson Consulting,kevin70@example.org,(296)304-4327,"67949 Mccullough Tunnel
Alvarezberg, WV 18657", Rome,Netherlands ,1980-05-11,2023-01-11,2023-06-23, Inactive ,421026.54
202,Jennifer Clay,Software Engineer,Murray Consulting, JCONTRERAS@EXAMPLE.NET ,419-296-6365x80741,"181 Stephanie Plains Apt. 983
Shawtown, DE 86779",STOCKHOLM, Spain,2001-07-01,16/12/2025,,Active,485312.93
203,Susan Lee,Software Engineer,White Solutions,hilljamie@example.net,001-971-289-5690,"0856 Davis Courts
West Douglas, KS 12248",RIYADH,Brazil,1963-03-08,2025-07-25,08/11/2025, Active ,699510.35
204,Nicole Harris,HR Manager,Farley Consulting,brianwoodward@example.org,6048615265,"USS Williams
FPO AE 99084",SINGAPORE, United States ,1984-11-17,2024-05-10,2024-10-05, Active ,685333.89
205,Alyssa Suarez,Business Analyst,Young Solutions,ravery@example.org,578-461-7063x04891,"1832 Fernandez Extension Apt. 868
Williamsmouth, MP 81861", Cairo , Denmark,10/18/1969,2024-01-19,11/30/2025,ACTIVE,124945.32
206,Alan Murray,Data Scientist,Stanton Systems,brownsandra@example.com,+1-346-653-9840x289,"84639 Henson Junctions
Tiffanymouth, KY 32735", Dublin, Saudi Arabia ,01/29/1988,2025-11-05,2025-12-11,Active,169994.69
207,Yvette Gibson,Business Analyst,Morris Group,stevegreene@example.org,001-320-397-0026x876,"156 Hughes Villages Apt. 175
South Albert, WA 03093",copenhagen,spain,1992-10-15,2023-02-03,2025-02-04, Inactive,470017.26
208,Theresa Barton,Data Analyst,Becker Consulting,james94@example.net,237.550.4793,"Unit 6149 Box 8728
DPO AE 86987", Copenhagen ,South Africa ,"Oct 30, 1991",2024-11-11,2025-01-19,Active,469606.4
209,Michelle Johnson,Marketing Manager,Chambers Technologies,cameronanderson@example.org,(649)938-4308,"056 Hill Springs Suite 758
Lake Jeffreyview, PW 55559",Paris , Canada ,1981-09-18,2025-09-07,2025-11-27, Inactive ,"$470,021.34"
210,Karen Richards,Data Analyst,Stewart Inc.,flee@example.net,3363133254,"95431 Allen Junctions Apt. 583
Port Carolmouth, WV 13040",amsterdam,United Kingdom ,"Apr 08, 1986",2024-08-23,2024-12-05,Active ,4861764.73
211,Jerry Harris,Data Analyst,Riley Solutions,villegassabrina@example.com,612-807-0496x11080,"99076 Pope River Apt. 507
Brianaville, CT 02111",amsterdam, Sweden,15/10/1984,2025-08-27,2025-09-29,ACTIVE,488758.29
212,Steven Pearson,Product Manager,Jones Holdings,rebeccamartinez@example.net,656-879-7232x002,"9822 Parker Junctions Suite 508
North John, GU 73829",singapore,Ireland,1997-09-14,13-07-2024,2024-11-18,inactive,725702.88
213,Courtney Moore,CEO,Henderson Solutions,tiffanydavidson@example.org,753-677-9599,"70730 Heather Mountain
East Timothy, WI 43953", Riyadh ,DENMARK,03/08/1995,2024-11-25,2025-03-01,Suspended ,"639,090.43 USD"
214,Jade White,IT Specialist,Bennett LLC,alopez@example.com,5157081247,"34234 Matthew Plaza
East James, HI 34814",são paulo, Australia,2000-03-31,2025-05-19,2025-06-09, Active ,517090.86
215,Michele Garcia,HR Manager,Smith LLC,nicholascobb@example.org,434-573-5528x96112,"559 Rowland Gardens Apt. 993
Kristinemouth, IA 07481",Stockholm ,United Arab Emirates ,06/21/1986,2024-11-02,2025-10-07, Active ,262842.83
216,Eric Sanchez,Data Analyst,Ramirez Technologies,,717.991.2868,"5877 Adams Locks
East Jeffreyborough, NV 31222",copenhagen,BRAZIL,1975-01-09,2024-12-20,2025-08-06,Suspended,557533.83
217,Thomas Shaw,Research Scientist,Torres Inc.,xduncan@example.com,+1-212-914-7853,"7766 Ballard Island Suite 602
Hallland, MI 11303", Copenhagen , Egypt,1970-01-21,2023-06-03,, Inactive ,190807.88
218,Joshua Christian,Consultant,Shaw Inc.,hartmansara@example.org,615-608-3535,"92840 Campbell Key Suite 690
Valdezberg, VI 52602", London , France ,1966-10-11,2023-10-20,2025-07-04, Active ,277680.65
219,Diana Sawyer,Marketing Specialist,Cummings Holdings,thomasblack@example.net,001-777-451-5366x37780,"0755 Robert Spur
Farmerside, ME 43240",London ,brazil,1984-05-21,2025-01-11,2025-07-27,Active,233338.51
220,Christopher Paul,Business Analyst,Bradley Holdings,weekseric@example.com,001-899-596-6361,"741 Damon Plaza Apt. 097
East Jamesfurt, LA 27487",MUMBAI,FRANCE,16/01/1967,2025-01-31,16/09/2025,active,347080.46
221,Gabriel Hart,Data Scientist,Keller Group,gibsonmiguel@example.org,(956)362-1286,"34672 Matthews Parkway
Hilltown, FL 58923", Sydney,Saudi Arabia ,1958-10-04,2024-05-26,20/09/2024,active,1656572.05
